TXNAME	GENEID
Sevir.7G002600.10.v2.1	Sevir.7G002600
Sevir.7G002600.4.v2.1	Sevir.7G002600
Sevir.7G002600.6.v2.1	Sevir.7G002600
Sevir.7G002600.7.v2.1	Sevir.7G002600
Sevir.7G002600.8.v2.1	Sevir.7G002600
Sevir.7G002600.9.v2.1	Sevir.7G002600
Sevir.7G002700.1.v2.1	Sevir.7G002700
Sevir.7G002800.1.v2.1	Sevir.7G002800
Sevir.7G002900.2.v2.1	Sevir.7G002900
Sevir.7G003000.1.v2.1	Sevir.7G003000
Sevir.7G003100.1.v2.1	Sevir.7G003100
Sevir.7G003300.1.v2.1	Sevir.7G003300
Sevir.7G003400.1.v2.1	Sevir.7G003400
Sevir.7G003500.1.v2.1	Sevir.7G003500
Sevir.7G003600.1.v2.1	Sevir.7G003600
Sevir.7G003600.2.v2.1	Sevir.7G003600
Sevir.7G003700.2.v2.1	Sevir.7G003700
Sevir.7G003700.5.v2.1	Sevir.7G003700
Sevir.7G003700.6.v2.1	Sevir.7G003700
Sevir.7G003800.1.v2.1	Sevir.7G003800
Sevir.7G003800.2.v2.1	Sevir.7G003800
Sevir.7G003900.1.v2.1	Sevir.7G003900
Sevir.7G003905.1.v2.1	Sevir.7G003905
Sevir.7G004000.1.v2.1	Sevir.7G004000
Sevir.7G004005.1.v2.1	Sevir.7G004005
Sevir.7G004100.1.v2.1	Sevir.7G004100
Sevir.7G004105.1.v2.1	Sevir.7G004105
Sevir.7G004110.1.v2.1	Sevir.7G004110
Sevir.7G004110.2.v2.1	Sevir.7G004110
Sevir.7G004200.1.v2.1	Sevir.7G004200
Sevir.7G004300.1.v2.1	Sevir.7G004300
Sevir.7G004400.1.v2.1	Sevir.7G004400
Sevir.7G004500.1.v2.1	Sevir.7G004500
Sevir.7G004500.2.v2.1	Sevir.7G004500
Sevir.7G004600.1.v2.1	Sevir.7G004600
Sevir.7G004700.1.v2.1	Sevir.7G004700
Sevir.7G004800.1.v2.1	Sevir.7G004800
Sevir.7G004900.1.v2.1	Sevir.7G004900
Sevir.7G005000.1.v2.1	Sevir.7G005000
Sevir.7G005100.1.v2.1	Sevir.7G005100
Sevir.7G005200.3.v2.1	Sevir.7G005200
Sevir.7G005300.1.v2.1	Sevir.7G005300
Sevir.7G005400.2.v2.1	Sevir.7G005400
Sevir.7G005500.1.v2.1	Sevir.7G005500
Sevir.7G005600.1.v2.1	Sevir.7G005600
Sevir.7G005700.1.v2.1	Sevir.7G005700
Sevir.7G005800.1.v2.1	Sevir.7G005800
Sevir.7G005900.1.v2.1	Sevir.7G005900
Sevir.7G006000.1.v2.1	Sevir.7G006000
Sevir.7G006100.1.v2.1	Sevir.7G006100
Sevir.7G006200.1.v2.1	Sevir.7G006200
Sevir.7G006205.1.v2.1	Sevir.7G006205
Sevir.7G006500.1.v2.1	Sevir.7G006500
Sevir.7G006600.1.v2.1	Sevir.7G006600
Sevir.7G006700.1.v2.1	Sevir.7G006700
Sevir.7G006700.2.v2.1	Sevir.7G006700
Sevir.7G006800.1.v2.1	Sevir.7G006800
Sevir.7G006900.1.v2.1	Sevir.7G006900
Sevir.7G006905.1.v2.1	Sevir.7G006905
Sevir.7G007000.1.v2.1	Sevir.7G007000
Sevir.7G007100.2.v2.1	Sevir.7G007100
Sevir.7G007100.3.v2.1	Sevir.7G007100
Sevir.7G007100.4.v2.1	Sevir.7G007100
Sevir.7G007100.5.v2.1	Sevir.7G007100
Sevir.7G007100.6.v2.1	Sevir.7G007100
Sevir.7G007100.7.v2.1	Sevir.7G007100
Sevir.7G007100.8.v2.1	Sevir.7G007100
Sevir.7G007200.1.v2.1	Sevir.7G007200
Sevir.7G007300.1.v2.1	Sevir.7G007300
Sevir.7G007400.1.v2.1	Sevir.7G007400
Sevir.7G007405.1.v2.1	Sevir.7G007405
Sevir.7G007410.1.v2.1	Sevir.7G007410
Sevir.7G007415.1.v2.1	Sevir.7G007415
Sevir.7G007420.1.v2.1	Sevir.7G007420
Sevir.7G007600.1.v2.1	Sevir.7G007600
Sevir.7G007700.1.v2.1	Sevir.7G007700
Sevir.7G007800.1.v2.1	Sevir.7G007800
Sevir.7G007900.1.v2.1	Sevir.7G007900
Sevir.7G008100.1.v2.1	Sevir.7G008100
Sevir.7G008300.1.v2.1	Sevir.7G008300
Sevir.7G008400.1.v2.1	Sevir.7G008400
Sevir.7G008500.1.v2.1	Sevir.7G008500
Sevir.7G008700.1.v2.1	Sevir.7G008700
Sevir.7G008800.1.v2.1	Sevir.7G008800
Sevir.7G008900.1.v2.1	Sevir.7G008900
Sevir.7G009000.1.v2.1	Sevir.7G009000
Sevir.7G009100.1.v2.1	Sevir.7G009100
Sevir.7G009200.1.v2.1	Sevir.7G009200
Sevir.7G009205.1.v2.1	Sevir.7G009205
Sevir.7G009300.1.v2.1	Sevir.7G009300
Sevir.7G009400.2.v2.1	Sevir.7G009400
Sevir.7G009400.3.v2.1	Sevir.7G009400
Sevir.7G009400.4.v2.1	Sevir.7G009400
Sevir.7G009401.1.v2.1	Sevir.7G009401
Sevir.7G009500.1.v2.1	Sevir.7G009500
Sevir.7G009600.1.v2.1	Sevir.7G009600
Sevir.7G009900.1.v2.1	Sevir.7G009900
Sevir.7G010000.1.v2.1	Sevir.7G010000
Sevir.7G010200.1.v2.1	Sevir.7G010200
Sevir.7G010400.1.v2.1	Sevir.7G010400
Sevir.7G010500.1.v2.1	Sevir.7G010500
Sevir.7G010600.1.v2.1	Sevir.7G010600
Sevir.7G010700.1.v2.1	Sevir.7G010700
Sevir.7G010800.1.v2.1	Sevir.7G010800
Sevir.7G011000.1.v2.1	Sevir.7G011000
Sevir.7G011100.1.v2.1	Sevir.7G011100
Sevir.7G011300.1.v2.1	Sevir.7G011300
Sevir.7G011305.1.v2.1	Sevir.7G011305
Sevir.7G011310.1.v2.1	Sevir.7G011310
Sevir.7G011400.1.v2.1	Sevir.7G011400
Sevir.7G011500.1.v2.1	Sevir.7G011500
Sevir.7G011600.1.v2.1	Sevir.7G011600
Sevir.7G011700.1.v2.1	Sevir.7G011700
Sevir.7G011700.2.v2.1	Sevir.7G011700
Sevir.7G011800.1.v2.1	Sevir.7G011800
Sevir.7G012000.12.v2.1	Sevir.7G012000
Sevir.7G012200.1.v2.1	Sevir.7G012200
Sevir.7G012400.1.v2.1	Sevir.7G012400
Sevir.7G012500.1.v2.1	Sevir.7G012500
Sevir.7G012500.2.v2.1	Sevir.7G012500
Sevir.7G012500.3.v2.1	Sevir.7G012500
Sevir.7G012500.4.v2.1	Sevir.7G012500
Sevir.7G012500.6.v2.1	Sevir.7G012500
Sevir.7G012500.7.v2.1	Sevir.7G012500
Sevir.7G012600.1.v2.1	Sevir.7G012600
Sevir.7G012700.1.v2.1	Sevir.7G012700
Sevir.7G013000.1.v2.1	Sevir.7G013000
Sevir.7G013200.1.v2.1	Sevir.7G013200
Sevir.7G013300.1.v2.1	Sevir.7G013300
Sevir.7G013300.2.v2.1	Sevir.7G013300
Sevir.7G013400.1.v2.1	Sevir.7G013400
Sevir.7G013400.10.v2.1	Sevir.7G013400
Sevir.7G013400.11.v2.1	Sevir.7G013400
Sevir.7G013400.12.v2.1	Sevir.7G013400
Sevir.7G013400.13.v2.1	Sevir.7G013400
Sevir.7G013400.2.v2.1	Sevir.7G013400
Sevir.7G013400.3.v2.1	Sevir.7G013400
Sevir.7G013400.4.v2.1	Sevir.7G013400
Sevir.7G013400.5.v2.1	Sevir.7G013400
Sevir.7G013400.6.v2.1	Sevir.7G013400
Sevir.7G013400.8.v2.1	Sevir.7G013400
Sevir.7G013400.9.v2.1	Sevir.7G013400
Sevir.7G013500.1.v2.1	Sevir.7G013500
Sevir.7G013600.1.v2.1	Sevir.7G013600
Sevir.7G013600.3.v2.1	Sevir.7G013600
Sevir.7G013800.1.v2.1	Sevir.7G013800
Sevir.7G013800.10.v2.1	Sevir.7G013800
Sevir.7G013800.11.v2.1	Sevir.7G013800
Sevir.7G013800.12.v2.1	Sevir.7G013800
Sevir.7G013800.13.v2.1	Sevir.7G013800
Sevir.7G013800.14.v2.1	Sevir.7G013800
Sevir.7G013800.15.v2.1	Sevir.7G013800
Sevir.7G013800.16.v2.1	Sevir.7G013800
Sevir.7G013800.17.v2.1	Sevir.7G013800
Sevir.7G013800.18.v2.1	Sevir.7G013800
Sevir.7G013800.19.v2.1	Sevir.7G013800
Sevir.7G013800.2.v2.1	Sevir.7G013800
Sevir.7G013800.3.v2.1	Sevir.7G013800
Sevir.7G013800.4.v2.1	Sevir.7G013800
Sevir.7G013800.5.v2.1	Sevir.7G013800
Sevir.7G013800.6.v2.1	Sevir.7G013800
Sevir.7G013800.7.v2.1	Sevir.7G013800
Sevir.7G013800.8.v2.1	Sevir.7G013800
Sevir.7G013800.9.v2.1	Sevir.7G013800
Sevir.7G013805.1.v2.1	Sevir.7G013805
Sevir.7G013810.1.v2.1	Sevir.7G013810
Sevir.7G014000.1.v2.1	Sevir.7G014000
Sevir.7G014100.1.v2.1	Sevir.7G014100
Sevir.7G014200.1.v2.1	Sevir.7G014200
Sevir.7G014300.1.v2.1	Sevir.7G014300
Sevir.7G014300.2.v2.1	Sevir.7G014300
Sevir.7G014300.3.v2.1	Sevir.7G014300
Sevir.7G014300.4.v2.1	Sevir.7G014300
Sevir.7G014400.1.v2.1	Sevir.7G014400
Sevir.7G014500.1.v2.1	Sevir.7G014500
Sevir.7G014600.1.v2.1	Sevir.7G014600
Sevir.7G014800.1.v2.1	Sevir.7G014800
Sevir.7G014900.1.v2.1	Sevir.7G014900
Sevir.7G015000.1.v2.1	Sevir.7G015000
Sevir.7G015100.1.v2.1	Sevir.7G015100
Sevir.7G015200.1.v2.1	Sevir.7G015200
Sevir.7G015400.1.v2.1	Sevir.7G015400
Sevir.7G015500.1.v2.1	Sevir.7G015500
Sevir.7G015500.2.v2.1	Sevir.7G015500
Sevir.7G015600.1.v2.1	Sevir.7G015600
Sevir.7G015700.1.v2.1	Sevir.7G015700
Sevir.7G015800.1.v2.1	Sevir.7G015800
Sevir.7G015900.1.v2.1	Sevir.7G015900
Sevir.7G016000.1.v2.1	Sevir.7G016000
Sevir.7G016100.1.v2.1	Sevir.7G016100
Sevir.7G016200.1.v2.1	Sevir.7G016200
Sevir.7G016205.1.v2.1	Sevir.7G016205
Sevir.7G016210.1.v2.1	Sevir.7G016210
Sevir.7G016215.1.v2.1	Sevir.7G016215
Sevir.7G016220.1.v2.1	Sevir.7G016220
Sevir.7G016225.1.v2.1	Sevir.7G016225
Sevir.7G016230.1.v2.1	Sevir.7G016230
Sevir.7G016235.1.v2.1	Sevir.7G016235
Sevir.7G016240.1.v2.1	Sevir.7G016240
Sevir.7G016400.1.v2.1	Sevir.7G016400
Sevir.7G016405.1.v2.1	Sevir.7G016405
Sevir.7G016600.2.v2.1	Sevir.7G016600
Sevir.7G016800.1.v2.1	Sevir.7G016800
Sevir.7G016900.1.v2.1	Sevir.7G016900
Sevir.7G016900.10.v2.1	Sevir.7G016900
Sevir.7G016900.11.v2.1	Sevir.7G016900
Sevir.7G016900.12.v2.1	Sevir.7G016900
Sevir.7G016900.2.v2.1	Sevir.7G016900
Sevir.7G016900.8.v2.1	Sevir.7G016900
Sevir.7G016900.9.v2.1	Sevir.7G016900
Sevir.7G017000.1.v2.1	Sevir.7G017000
Sevir.7G017100.1.v2.1	Sevir.7G017100
Sevir.7G017200.1.v2.1	Sevir.7G017200
Sevir.7G017200.2.v2.1	Sevir.7G017200
Sevir.7G017200.3.v2.1	Sevir.7G017200
Sevir.7G017300.1.v2.1	Sevir.7G017300
Sevir.7G017400.1.v2.1	Sevir.7G017400
Sevir.7G017500.1.v2.1	Sevir.7G017500
Sevir.7G017700.1.v2.1	Sevir.7G017700
Sevir.7G017705.1.v2.1	Sevir.7G017705
Sevir.7G017705.2.v2.1	Sevir.7G017705
Sevir.7G017705.3.v2.1	Sevir.7G017705
Sevir.7G017800.1.v2.1	Sevir.7G017800
Sevir.7G017900.1.v2.1	Sevir.7G017900
Sevir.7G018000.1.v2.1	Sevir.7G018000
Sevir.7G018005.1.v2.1	Sevir.7G018005
Sevir.7G018010.1.v2.1	Sevir.7G018010
Sevir.7G018015.1.v2.1	Sevir.7G018015
Sevir.7G018200.1.v2.1	Sevir.7G018200
Sevir.7G018200.2.v2.1	Sevir.7G018200
Sevir.7G018200.3.v2.1	Sevir.7G018200
Sevir.7G018300.2.v2.1	Sevir.7G018300
Sevir.7G018400.1.v2.1	Sevir.7G018400
Sevir.7G018500.1.v2.1	Sevir.7G018500
Sevir.7G018600.1.v2.1	Sevir.7G018600
Sevir.7G018600.3.v2.1	Sevir.7G018600
Sevir.7G018600.4.v2.1	Sevir.7G018600
Sevir.7G018600.5.v2.1	Sevir.7G018600
Sevir.7G018600.6.v2.1	Sevir.7G018600
Sevir.7G018600.7.v2.1	Sevir.7G018600
Sevir.7G018800.1.v2.1	Sevir.7G018800
Sevir.7G018801.1.v2.1	Sevir.7G018801
Sevir.7G018900.1.v2.1	Sevir.7G018900
Sevir.7G018905.1.v2.1	Sevir.7G018905
Sevir.7G018910.1.v2.1	Sevir.7G018910
Sevir.7G019100.1.v2.1	Sevir.7G019100
Sevir.7G019200.1.v2.1	Sevir.7G019200
Sevir.7G019300.1.v2.1	Sevir.7G019300
Sevir.7G019300.2.v2.1	Sevir.7G019300
Sevir.7G019500.1.v2.1	Sevir.7G019500
Sevir.7G019505.1.v2.1	Sevir.7G019505
Sevir.7G019510.1.v2.1	Sevir.7G019510
Sevir.7G019600.1.v2.1	Sevir.7G019600
Sevir.7G019800.1.v2.1	Sevir.7G019800
Sevir.7G020000.1.v2.1	Sevir.7G020000
Sevir.7G020000.2.v2.1	Sevir.7G020000
Sevir.7G020100.1.v2.1	Sevir.7G020100
Sevir.7G020200.1.v2.1	Sevir.7G020200
Sevir.7G020200.2.v2.1	Sevir.7G020200
Sevir.7G020200.3.v2.1	Sevir.7G020200
Sevir.7G020300.1.v2.1	Sevir.7G020300
Sevir.7G020300.2.v2.1	Sevir.7G020300
Sevir.7G020400.1.v2.1	Sevir.7G020400
Sevir.7G020400.2.v2.1	Sevir.7G020400
Sevir.7G020500.1.v2.1	Sevir.7G020500
Sevir.7G020600.1.v2.1	Sevir.7G020600
Sevir.7G020600.2.v2.1	Sevir.7G020600
Sevir.7G020600.3.v2.1	Sevir.7G020600
Sevir.7G020600.4.v2.1	Sevir.7G020600
Sevir.7G020600.5.v2.1	Sevir.7G020600
Sevir.7G020600.6.v2.1	Sevir.7G020600
Sevir.7G020600.7.v2.1	Sevir.7G020600
Sevir.7G020700.1.v2.1	Sevir.7G020700
Sevir.7G020700.2.v2.1	Sevir.7G020700
Sevir.7G020700.3.v2.1	Sevir.7G020700
Sevir.7G020700.4.v2.1	Sevir.7G020700
Sevir.7G020700.5.v2.1	Sevir.7G020700
Sevir.7G020700.6.v2.1	Sevir.7G020700
Sevir.7G020700.7.v2.1	Sevir.7G020700
Sevir.7G020700.8.v2.1	Sevir.7G020700
Sevir.7G020900.1.v2.1	Sevir.7G020900
Sevir.7G020900.2.v2.1	Sevir.7G020900
Sevir.7G020900.3.v2.1	Sevir.7G020900
Sevir.7G021000.1.v2.1	Sevir.7G021000
Sevir.7G021100.1.v2.1	Sevir.7G021100
Sevir.7G021105.1.v2.1	Sevir.7G021105
Sevir.7G021200.1.v2.1	Sevir.7G021200
Sevir.7G021300.1.v2.1	Sevir.7G021300
Sevir.7G021400.1.v2.1	Sevir.7G021400
Sevir.7G021500.1.v2.1	Sevir.7G021500
Sevir.7G021600.1.v2.1	Sevir.7G021600
Sevir.7G021800.2.v2.1	Sevir.7G021800
Sevir.7G021900.1.v2.1	Sevir.7G021900
Sevir.7G021900.3.v2.1	Sevir.7G021900
Sevir.7G022000.1.v2.1	Sevir.7G022000
Sevir.7G022100.2.v2.1	Sevir.7G022100
Sevir.7G022100.3.v2.1	Sevir.7G022100
Sevir.7G022100.4.v2.1	Sevir.7G022100
Sevir.7G022100.5.v2.1	Sevir.7G022100
Sevir.7G022200.1.v2.1	Sevir.7G022200
Sevir.7G022300.1.v2.1	Sevir.7G022300
Sevir.7G022400.1.v2.1	Sevir.7G022400
Sevir.7G022400.2.v2.1	Sevir.7G022400
Sevir.7G022500.1.v2.1	Sevir.7G022500
Sevir.7G022600.1.v2.1	Sevir.7G022600
Sevir.7G022700.1.v2.1	Sevir.7G022700
Sevir.7G022800.1.v2.1	Sevir.7G022800
Sevir.7G022800.2.v2.1	Sevir.7G022800
Sevir.7G022900.1.v2.1	Sevir.7G022900
Sevir.7G023000.1.v2.1	Sevir.7G023000
Sevir.7G023100.1.v2.1	Sevir.7G023100
Sevir.7G023200.1.v2.1	Sevir.7G023200
Sevir.7G023300.1.v2.1	Sevir.7G023300
Sevir.7G023305.1.v2.1	Sevir.7G023305
Sevir.7G023310.1.v2.1	Sevir.7G023310
Sevir.7G023315.1.v2.1	Sevir.7G023315
Sevir.7G023400.1.v2.1	Sevir.7G023400
Sevir.7G023405.1.v2.1	Sevir.7G023405
Sevir.7G023500.1.v2.1	Sevir.7G023500
Sevir.7G023600.1.v2.1	Sevir.7G023600
Sevir.7G023700.1.v2.1	Sevir.7G023700
Sevir.7G023705.1.v2.1	Sevir.7G023705
Sevir.7G023800.1.v2.1	Sevir.7G023800
Sevir.7G024100.1.v2.1	Sevir.7G024100
Sevir.7G024300.2.v2.1	Sevir.7G024300
Sevir.7G024400.1.v2.1	Sevir.7G024400
Sevir.7G024500.1.v2.1	Sevir.7G024500
Sevir.7G024500.2.v2.1	Sevir.7G024500
Sevir.7G024600.1.v2.1	Sevir.7G024600
Sevir.7G024605.1.v2.1	Sevir.7G024605
Sevir.7G024700.1.v2.1	Sevir.7G024700
Sevir.7G024705.1.v2.1	Sevir.7G024705
Sevir.7G024710.1.v2.1	Sevir.7G024710
Sevir.7G025000.1.v2.1	Sevir.7G025000
Sevir.7G025100.1.v2.1	Sevir.7G025100
Sevir.7G025200.1.v2.1	Sevir.7G025200
Sevir.7G025205.1.v2.1	Sevir.7G025205
Sevir.7G025210.1.v2.1	Sevir.7G025210
Sevir.7G025400.1.v2.1	Sevir.7G025400
Sevir.7G025500.1.v2.1	Sevir.7G025500
Sevir.7G025600.1.v2.1	Sevir.7G025600
Sevir.7G025700.1.v2.1	Sevir.7G025700
Sevir.7G025800.1.v2.1	Sevir.7G025800
Sevir.7G025900.1.v2.1	Sevir.7G025900
Sevir.7G026000.1.v2.1	Sevir.7G026000
Sevir.7G026100.1.v2.1	Sevir.7G026100
Sevir.7G026200.1.v2.1	Sevir.7G026200
Sevir.7G026300.1.v2.1	Sevir.7G026300
Sevir.7G026400.1.v2.1	Sevir.7G026400
Sevir.7G026500.2.v2.1	Sevir.7G026500
Sevir.7G026600.1.v2.1	Sevir.7G026600
Sevir.7G026700.1.v2.1	Sevir.7G026700
Sevir.7G026700.2.v2.1	Sevir.7G026700
Sevir.7G026800.1.v2.1	Sevir.7G026800
Sevir.7G026900.1.v2.1	Sevir.7G026900
Sevir.7G026905.1.v2.1	Sevir.7G026905
Sevir.7G027000.1.v2.1	Sevir.7G027000
Sevir.7G027100.1.v2.1	Sevir.7G027100
Sevir.7G027105.1.v2.1	Sevir.7G027105
Sevir.7G027200.1.v2.1	Sevir.7G027200
Sevir.7G027205.1.v2.1	Sevir.7G027205
Sevir.7G027210.1.v2.1	Sevir.7G027210
Sevir.7G027400.1.v2.1	Sevir.7G027400
Sevir.7G027500.1.v2.1	Sevir.7G027500
Sevir.7G027500.2.v2.1	Sevir.7G027500
Sevir.7G027600.1.v2.1	Sevir.7G027600
Sevir.7G027800.1.v2.1	Sevir.7G027800
Sevir.7G027900.1.v2.1	Sevir.7G027900
Sevir.7G028100.1.v2.1	Sevir.7G028100
Sevir.7G028100.2.v2.1	Sevir.7G028100
Sevir.7G028100.3.v2.1	Sevir.7G028100
Sevir.7G028100.4.v2.1	Sevir.7G028100
Sevir.7G028201.1.v2.1	Sevir.7G028201
Sevir.7G028300.1.v2.1	Sevir.7G028300
Sevir.7G028400.2.v2.1	Sevir.7G028400
Sevir.7G028500.1.v2.1	Sevir.7G028500
Sevir.7G028600.1.v2.1	Sevir.7G028600
Sevir.7G028700.1.v2.1	Sevir.7G028700
Sevir.7G028705.1.v2.1	Sevir.7G028705
Sevir.7G028800.1.v2.1	Sevir.7G028800
Sevir.7G028805.1.v2.1	Sevir.7G028805
Sevir.7G028805.2.v2.1	Sevir.7G028805
Sevir.7G029100.1.v2.1	Sevir.7G029100
Sevir.7G029200.1.v2.1	Sevir.7G029200
Sevir.7G029200.2.v2.1	Sevir.7G029200
Sevir.7G029200.3.v2.1	Sevir.7G029200
Sevir.7G029200.4.v2.1	Sevir.7G029200
Sevir.7G029200.5.v2.1	Sevir.7G029200
Sevir.7G029400.1.v2.1	Sevir.7G029400
Sevir.7G029458.1.v2.1	Sevir.7G029458
Sevir.7G029500.1.v2.1	Sevir.7G029500
Sevir.7G029600.1.v2.1	Sevir.7G029600
Sevir.7G029758.1.v2.1	Sevir.7G029758
Sevir.7G029816.1.v2.1	Sevir.7G029816
Sevir.7G029900.1.v2.1	Sevir.7G029900
Sevir.7G030000.1.v2.1	Sevir.7G030000
Sevir.7G030100.1.v2.1	Sevir.7G030100
Sevir.7G030116.1.v2.1	Sevir.7G030116
Sevir.7G030200.2.v2.1	Sevir.7G030200
Sevir.7G030258.1.v2.1	Sevir.7G030258
Sevir.7G030300.1.v2.1	Sevir.7G030300
Sevir.7G030400.1.v2.1	Sevir.7G030400
Sevir.7G030474.1.v2.1	Sevir.7G030474
Sevir.7G030500.1.v2.1	Sevir.7G030500
Sevir.7G030558.1.v2.1	Sevir.7G030558
Sevir.7G030600.1.v2.1	Sevir.7G030600
Sevir.7G030616.1.v2.1	Sevir.7G030616
Sevir.7G030700.1.v2.1	Sevir.7G030700
Sevir.7G030800.1.v2.1	Sevir.7G030800
Sevir.7G030832.1.v2.1	Sevir.7G030832
Sevir.7G030900.1.v2.1	Sevir.7G030900
Sevir.7G031000.1.v2.1	Sevir.7G031000
Sevir.7G031000.2.v2.1	Sevir.7G031000
Sevir.7G031100.1.v2.1	Sevir.7G031100
Sevir.7G031200.1.v2.1	Sevir.7G031200
Sevir.7G031300.1.v2.1	Sevir.7G031300
Sevir.7G031400.1.v2.1	Sevir.7G031400
Sevir.7G031400.2.v2.1	Sevir.7G031400
Sevir.7G031500.1.v2.1	Sevir.7G031500
Sevir.7G031600.1.v2.1	Sevir.7G031600
Sevir.7G031700.1.v2.1	Sevir.7G031700
Sevir.7G031800.1.v2.1	Sevir.7G031800
Sevir.7G031900.1.v2.1	Sevir.7G031900
Sevir.7G032000.1.v2.1	Sevir.7G032000
Sevir.7G032100.2.v2.1	Sevir.7G032100
Sevir.7G032200.1.v2.1	Sevir.7G032200
Sevir.7G032300.1.v2.1	Sevir.7G032300
Sevir.7G032400.1.v2.1	Sevir.7G032400
Sevir.7G032400.2.v2.1	Sevir.7G032400
Sevir.7G032500.1.v2.1	Sevir.7G032500
Sevir.7G032858.1.v2.1	Sevir.7G032858
Sevir.7G032900.1.v2.1	Sevir.7G032900
Sevir.7G033000.2.v2.1	Sevir.7G033000
Sevir.7G033100.1.v2.1	Sevir.7G033100
Sevir.7G033258.1.v2.1	Sevir.7G033258
Sevir.7G033300.1.v2.1	Sevir.7G033300
Sevir.7G033300.2.v2.1	Sevir.7G033300
Sevir.7G033300.4.v2.1	Sevir.7G033300
Sevir.7G033300.6.v2.1	Sevir.7G033300
Sevir.7G033300.7.v2.1	Sevir.7G033300
Sevir.7G033300.8.v2.1	Sevir.7G033300
Sevir.7G033400.1.v2.1	Sevir.7G033400
Sevir.7G033500.2.v2.1	Sevir.7G033500
Sevir.7G033600.1.v2.1	Sevir.7G033600
Sevir.7G033616.1.v2.1	Sevir.7G033616
Sevir.7G033616.2.v2.1	Sevir.7G033616
Sevir.7G033700.1.v2.1	Sevir.7G033700
Sevir.7G033800.1.v2.1	Sevir.7G033800
Sevir.7G033974.1.v2.1	Sevir.7G033974
Sevir.7G034100.1.v2.1	Sevir.7G034100
Sevir.7G034200.1.v2.1	Sevir.7G034200
Sevir.7G034200.10.v2.1	Sevir.7G034200
Sevir.7G034200.6.v2.1	Sevir.7G034200
Sevir.7G034200.7.v2.1	Sevir.7G034200
Sevir.7G034200.8.v2.1	Sevir.7G034200
Sevir.7G034200.9.v2.1	Sevir.7G034200
Sevir.7G034300.1.v2.1	Sevir.7G034300
Sevir.7G034400.1.v2.1	Sevir.7G034400
Sevir.7G034458.1.v2.1	Sevir.7G034458
Sevir.7G034500.2.v2.1	Sevir.7G034500
Sevir.7G034500.4.v2.1	Sevir.7G034500
Sevir.7G034500.5.v2.1	Sevir.7G034500
Sevir.7G034500.6.v2.1	Sevir.7G034500
Sevir.7G034600.3.v2.1	Sevir.7G034600
Sevir.7G034600.4.v2.1	Sevir.7G034600
Sevir.7G034600.5.v2.1	Sevir.7G034600
Sevir.7G034700.1.v2.1	Sevir.7G034700
Sevir.7G034800.10.v2.1	Sevir.7G034800
Sevir.7G034800.11.v2.1	Sevir.7G034800
Sevir.7G034800.12.v2.1	Sevir.7G034800
Sevir.7G034800.13.v2.1	Sevir.7G034800
Sevir.7G034800.14.v2.1	Sevir.7G034800
Sevir.7G034800.15.v2.1	Sevir.7G034800
Sevir.7G034800.16.v2.1	Sevir.7G034800
Sevir.7G034800.17.v2.1	Sevir.7G034800
Sevir.7G034800.2.v2.1	Sevir.7G034800
Sevir.7G034800.3.v2.1	Sevir.7G034800
Sevir.7G034800.6.v2.1	Sevir.7G034800
Sevir.7G034800.8.v2.1	Sevir.7G034800
Sevir.7G034900.1.v2.1	Sevir.7G034900
Sevir.7G035000.1.v2.1	Sevir.7G035000
Sevir.7G035100.1.v2.1	Sevir.7G035100
Sevir.7G035200.1.v2.1	Sevir.7G035200
Sevir.7G035200.2.v2.1	Sevir.7G035200
Sevir.7G035300.1.v2.1	Sevir.7G035300
Sevir.7G035358.1.v2.1	Sevir.7G035358
Sevir.7G035400.1.v2.1	Sevir.7G035400
Sevir.7G035400.2.v2.1	Sevir.7G035400
Sevir.7G035458.1.v2.1	Sevir.7G035458
Sevir.7G035458.2.v2.1	Sevir.7G035458
Sevir.7G035500.1.v2.1	Sevir.7G035500
Sevir.7G035558.1.v2.1	Sevir.7G035558
Sevir.7G035600.2.v2.1	Sevir.7G035600
Sevir.7G035658.1.v2.1	Sevir.7G035658
Sevir.7G035700.1.v2.1	Sevir.7G035700
Sevir.7G035800.1.v2.1	Sevir.7G035800
Sevir.7G035900.1.v2.1	Sevir.7G035900
Sevir.7G036000.1.v2.1	Sevir.7G036000
Sevir.7G036100.1.v2.1	Sevir.7G036100
Sevir.7G036200.1.v2.1	Sevir.7G036200
Sevir.7G036300.1.v2.1	Sevir.7G036300
Sevir.7G036400.1.v2.1	Sevir.7G036400
Sevir.7G036458.1.v2.1	Sevir.7G036458
Sevir.7G036500.1.v2.1	Sevir.7G036500
Sevir.7G036600.1.v2.1	Sevir.7G036600
Sevir.7G036700.3.v2.1	Sevir.7G036700
Sevir.7G036700.5.v2.1	Sevir.7G036700
Sevir.7G036700.6.v2.1	Sevir.7G036700
Sevir.7G036800.1.v2.1	Sevir.7G036800
Sevir.7G037000.1.v2.1	Sevir.7G037000
Sevir.7G037200.1.v2.1	Sevir.7G037200
Sevir.7G037300.1.v2.1	Sevir.7G037300
Sevir.7G037400.1.v2.1	Sevir.7G037400
Sevir.7G037400.2.v2.1	Sevir.7G037400
Sevir.7G037400.3.v2.1	Sevir.7G037400
Sevir.7G037500.1.v2.1	Sevir.7G037500
Sevir.7G037558.1.v2.1	Sevir.7G037558
Sevir.7G037600.1.v2.1	Sevir.7G037600
